grouping,group,n,miss_count,within25_rate,abs_error_ms,error_mass_share_pct,miss_share_pct,mean_ape_pct,median_ape_pct,p95_ape_pct,max_ape_pct,delta_within25_pp,delta_abs_error_ms,delta_mean_ape_pp
action_mechanism,search/exe=grep/op=search,3394,360,0.8939304655274013,59727.101485021194,1.088708204509185,6.521739130434782,8.545508332913773,3.408149328175197,41.98617337646711,92.8220033208215,0.058927519151441565,-453.7917418674624,-0.11314118987061583
action_mechanism,shell/exe=python/op=python_module/pager=none/mode=normal,150,65,0.5666666666666667,58671.38008118309,1.0694644688271053,1.177536231884058,43.17448599031004,20.704723382738834,260.2957119345532,345.0139699377621,2.0000000000000018,-1093.7093168995489,-4.027440006088582
action_mechanism,traversal/exe=find/find_exec=per_file/pipe=3/recursive=1/mode=piped,26,16,0.3846153846153846,54952.23436697415,1.0016717189338278,0.2898550724637681,83.65018104760655,27.51724548376097,522.238076228551,721.0484406945226,26.923076923076916,-76316.65595402772,6.150044313670506
action_mechanism,editor/exe=str_replace_editor/op=editor_patch,1629,149,0.9085328422344997,47606.11962712392,0.8677664198369588,2.6992753623188404,12.980669679081942,11.656758571543712,28.197407865961395,72.26326636920408,0.0,-5.031380966102006,-0.00395673927702056
action_mechanism,shell/exe=timeout/op=shell/pager=none/mode=normal,11,10,0.09090909090909094,40474.599659923115,0.7377727635926534,0.18115942028985507,117.39770631635467,61.56561474351556,672.1361201183541,672.1361201183541,-9.090909090909083,5031.131247946178,-41.21932115483331
action_mechanism,shell/exe=submit/op=shell/pager=none/mode=normal,245,135,0.44897959183673475,40428.158840970355,0.7369262383242093,2.4456521739130435,32.31767410238294,30.092956775385186,66.9724152971978,87.5254609149107,4.081632653061229,-2429.59267023798,-2.9003096399823534
action_mechanism,traversal/exe=find/find_exec=none/pipe=3/recursive=1/mode=piped,819,200,0.7557997557997558,38237.463412908255,0.6969941467474885,3.6231884057971016,18.94917247778252,12.23376126910631,67.44810977393666,134.57865792263212,29.059829059829056,-136953.93989457443,-95.11754086379707
action_mechanism,shell/exe=pip/op=shell/pager=none/mode=normal,12,12,0.0,38202.719799042825,0.6963608386423048,0.21739130434782608,117.73358370242688,87.2501680654201,254.66161947027302,255.95384568462367,0.0,6121.72346996158,13.591277958703287
action_mechanism,test/exe=python/runner=pytest/op=test/mode=piped,18,11,0.38888888888888884,16746.678653484196,0.3052591871195941,0.19927536231884058,284.98103475567996,35.479927681167695,1050.957777897972,1064.8439925788964,11.111111111111105,-437.423442468571,66.0429178827369
action_mechanism,metadata/exe=python/op=help,48,38,0.20833333333333337,14874.524660488532,0.2711334826805436,0.6884057971014492,74.85188716416641,43.493771011724135,219.1210680733907,250.17292106709732,-25.0,3347.7185598076176,33.94062563525886
action_mechanism,test/exe=python/runner=unittest/op=test/mode=normal,71,43,0.3943661971830986,14842.367662904508,0.2705473235294773,0.7789855072463768,47.717434759332335,32.445184836587075,134.55007877695056,155.3990167327868,23.943661971830988,-18485.828812035834,-86.33436369568976
action_mechanism,shell/exe=git/op=git_show/pager=tty_candidate/mode=tty_candidate,33,0,1.0,12853.926319039601,0.23430192819928697,0.0,1.2659718304070147,0.07242257578941382,4.099604142039939,4.1445898321551065,0.0,0.0,0.0
action_mechanism,traversal/exe=find/find_exec=none/pipe=2/recursive=1/mode=piped,255,83,0.6745098039215687,9775.581267005691,0.17818972065645036,1.5036231884057971,22.618230985146905,14.507029984459635,64.07169574964242,111.81274153715175,18.823529411764707,-64243.42693135077,-157.18759466962206
action_mechanism,shell/exe=git/op=git_log/pager=piped/mode=piped,68,28,0.5882352941176471,9378.47128501744,0.17095118262708478,0.5072463768115941,36.34168398607541,14.106644870903772,84.78200148787688,287.0312814528513,1.4705882352941235,-480.91416985334945,-1.7230005794057348
action_mechanism,traversal/exe=find/find_exec=none/pipe=0/recursive=1/mode=normal,180,40,0.7777777777777778,6043.007413674786,0.11015220205901868,0.7246376811594203,20.125970812712833,15.038161554979743,59.452667673593865,68.66137685850732,22.22222222222222,-166265.97750524708,-536.5874026844741
action_mechanism,metadata/exe=python/op=version,17,13,0.23529411764705888,5587.494784977025,0.10184909804441707,0.2355072463768116,274.3824759474443,367.1412969000092,400.27168985043414,401.57581231988183,0.0,4125.376586976927,210.1969740463734
action_mechanism,test/exe=python/runner=unittest/op=test/mode=piped,6,6,0.0,4023.757749979268,0.07334523133453029,0.10869565217391304,350.2233599693132,346.5260691790173,427.0032796828964,427.0032796828964,0.0,-1458.5488210141193,-121.46570728286196
action_mechanism,shell/exe=git/op=git_diff/pager=tty_candidate/mode=tty_candidate,14,0,1.0,2964.895533004892,0.054044244773950346,0.0,0.6660504066579381,0.14873874730418873,3.9197502640232127,3.9244982396629164,7.14285714285714,-30334.62076648175,-7.0479424672916755
action_mechanism,shell/exe=awk/op=shell/pager=none/mode=piped,5,5,0.0,2627.120818468029,0.047887272581280754,0.09057971014492754,439.1108702195024,450.81099868398115,461.2197904692111,461.2197904692111,-100.0,2597.9402514331014,434.5271663452801
action_mechanism,shell/exe=git/op=git_log/pager=tty_candidate/mode=tty_candidate,42,0,1.0,1944.8719031024666,0.03545120966832895,0.0,0.1469664433304373,0.051438404163642676,0.14982148521081293,3.8559174051994867,9.523809523809524,-121284.09293683944,-9.393029719977795
action_mechanism,shell/exe=python/op=python_inline/pager=none/mode=piped,5,4,0.19999999999999996,1727.4075245113636,0.031487259513808215,0.07246376811594203,133.785881060627,135.7978025458247,205.87245992048415,205.87245992048415,19.999999999999996,671.6927435227262,71.62677602138366
action_mechanism,shell/exe=git/op=git_status/pager=none/mode=normal,15,11,0.2666666666666667,1649.796418085316,0.03007256088912669,0.19927536231884058,40.97994940377027,38.40282460771024,72.54282891867523,97.72236607404837,0.0,0.0,0.0
action_mechanism,test/exe=python/runner=manage.py/op=test/mode=normal,81,2,0.9753086419753086,951.0291824808519,0.017335401316171853,0.036231884057971016,7.6081528352760825,6.10263040496842,18.582093485570308,32.54085038531209,0.0,-14.470186473772628,-0.16968000355064206
action_mechanism,shell/exe=rm/op=shell/pager=none/mode=normal,149,1,0.9932885906040269,615.1943397944706,0.011213789191993867,0.018115942028985508,3.3038413297653286,2.7440919919092708,6.89852084307076,29.364240331593074,0.0,-12.380380167087424,-0.06938599034039994
action_mechanism,traversal/exe=ls/find_exec=none/pipe=2/recursive=0/mode=piped,10,4,0.6,612.4610739716445,0.011163967103654932,0.07246376811594203,51.31633760703674,9.582352439281365,127.13634844231316,127.13634844231316,-40.0,571.1475499720109,48.056976619124924
action_mechanism,shell/exe=git/op=git_checkout/pager=none/mode=normal,10,3,0.7,455.01424400208634,0.00829401943668487,0.05434782608695652,18.529174548355893,8.471447016125516,57.455602141389484,57.455602141389484,0.0,4.970021000190172,0.13727662994886103
action_mechanism,shell/exe=sed/op=shell/pager=none/mode=normal,13,2,0.8461538461538461,209.90560399332026,0.0038261684822809483,0.036231884057971016,13.436029040761031,2.1960006424636354,69.4177136992834,74.4913302749099,0.0,0.0,0.0
action_mechanism,traversal/exe=ls/find_exec=none/pipe=0/recursive=0/mode=normal,18,0,1.0,94.13311948992487,0.0017158625976588908,0.0,3.9902872554680853,2.8371313672194596,8.433801345452984,22.507121748471164,0.0,1.737528504236252,0.09778101143772977
action_mechanism,shell/exe=sed/op=shell/pager=none/mode=piped,9,0,1.0,60.863189970405074,0.0011094168748503371,0.0,5.154061630286989,3.574052373813926,17.71611388071954,17.71611388071954,0.0,0.0,0.0
action_mechanism,shell/exe=mkdir/op=shell/pager=none/mode=normal,16,0,1.0,51.36679900169838,0.000936316247098449,0.0,2.6614913239930016,2.526618875803952,5.452503510666102,6.560405628021789,0.0,0.0,0.0
executable,python,5906,3426,0.4199119539451406,3791005.2163135344,69.10260802414356,62.06521739130435,54.728948180905256,31.311442577090524,210.10152145568054,1281.7341407744868,9.380291229258386,-729112.5414266428,-33.65367905362367
executable,find,1870,631,0.6625668449197861,1036821.3867884529,18.89922534898613,11.431159420289855,65.9259493806587,15.820912294756706,188.34069703668453,4432.955069449891,27.860962566844925,-1196802.697981961,-103.23553064708884
executable,str_replace_editor,12492,813,0.9349183477425552,324424.6847398509,5.913627268689082,14.728260869565219,12.021595177728456,10.836728090152906,26.523136273061276,72.26326636920408,0.032020493115592075,-2343.9348106983816,-0.08695539314616951
executable,python3,51,44,0.13725490196078427,78680.76815717177,1.4341964652559018,0.7971014492753623,129.40269515906934,77.58436419401968,368.4069865890766,476.87528168559436,0.0,-1041.923993418095,-0.7308625169948471
executable,git,190,47,0.7526315789473684,61397.72656274363,1.119160431112402,0.8514492753623188,25.626868659242355,3.922124251843065,84.78200148787688,406.73828978329493,4.736842105263161,-274711.58609768644,-450.6750837881629
executable,grep,3394,360,0.8939304655274013,59727.101485021194,1.088708204509185,6.521739130434782,8.545508332913773,3.408149328175197,41.98617337646711,92.8220033208215,0.058927519151441565,-453.7917418674624,-0.11314118987061583
executable,timeout,11,10,0.09090909090909094,40474.599659923115,0.7377727635926534,0.18115942028985507,117.39770631635467,61.56561474351556,672.1361201183541,672.1361201183541,-9.090909090909083,5031.131247946178,-41.21932115483331
executable,submit,245,135,0.44897959183673475,40428.158840970355,0.7369262383242093,2.4456521739130435,32.31767410238294,30.092956775385186,66.9724152971978,87.5254609149107,4.081632653061229,-2429.59267023798,-2.9003096399823534
executable,pip,14,12,0.1428571428571429,38367.872079037625,0.699371241587588,0.21739130434782608,102.57465208241985,84.15384012442448,254.66161947027302,255.95384568462367,14.28571428571429,2489.327635954396,-27.16502819276573
executable,awk,9,9,0.0,4305.957877437322,0.07848918753595707,0.16304347826086957,401.81210391138285,447.4095053187469,461.2197904692111,461.2197904692111,-88.88888888888889,4176.000976369323,389.8291371121613
executable,pylint,7,7,0.0,2958.8967520176084,0.05393489873311582,0.12681159420289853,42.799786586405475,41.53819043728605,53.85473452660104,53.85473452660104,0.0,584.7096705147123,8.723469315710801
executable,rm,151,3,0.9801324503311258,1419.0213952842896,0.025865983732820497,0.05434782608695652,6.107536275074522,2.7950788294898117,7.216167532979194,400.6495358384318,-0.6622516556291425,-24.448471174764563,2.1344793831554023
executable,ls,28,4,0.8571428571428572,706.5941934615694,0.012879829701313822,0.07246376811594203,20.892448095314034,2.9221564135957614,120.35403609701574,127.13634844231316,-14.28571428571428,572.8850784762471,17.2260651570403
executable,sed,22,2,0.9090909090909091,270.76879396372533,0.004935585357131285,0.036231884057971016,10.047951463748923,2.8235306514332152,69.4177136992834,74.4913302749099,0.0,0.0,0.0
executable,mkdir,18,0,1.0,61.5771139782737,0.0011224303127275726,0.0,2.812224733189799,2.6204611059083103,5.599074815205397,6.560405628021789,0.0,0.0,0.0
operation,python_script,3601,2216,0.3846153846153846,1820746.288622217,33.188642567056135,40.14492753623188,54.343755293894,33.95916343537267,205.08849512829087,789.58888020386,6.053873923910025,-303343.71244596434,-15.920914604772925
operation,test,1151,520,0.5482189400521286,1392010.0036618183,25.37361891109932,9.420289855072465,52.27422283897804,20.93954610306825,134.55007877695056,1281.7341407744868,29.626411815812336,-406364.2368032471,-123.84734616868673
operation,find,1870,631,0.6625668449197861,1036821.3867884529,18.89922534898613,11.431159420289855,65.9259493806587,15.820912294756706,188.34069703668453,4432.955069449891,27.860962566844925,-1196802.697981961,-103.23553064708884
operation,python_inline,987,615,0.37689969604863227,576598.5436360409,10.510263340370471,11.141304347826086,59.424804904515625,32.032430150584275,277.155464965131,550.7023545150914,0.5065856129686019,-27296.765500707435,-3.9016648988906084
operation,editor_view,7878,383,0.9513835998984513,190074.6042324662,3.464688155821844,6.938405797101449,11.542092932285678,10.561099211145613,24.72224019828718,62.19586762996251,-0.03808073115004751,-337.0472083890345,-0.024393393894358795
operation,shell,492,192,0.6097560975609756,131775.97842062096,2.402018268034231,3.4782608695652173,38.1387721794359,13.047910484750727,87.5254609149107,672.1361201183541,0.40650406504064707,9236.309529313075,4.637874095707488
operation,editor_write,2981,281,0.9057363300905736,86666.16637524749,1.579754651408169,5.090579710144928,12.76965266923391,11.284739176202562,29.270109653595146,72.03184811442281,0.10063737001007045,-310.97805339049955,-0.03910306255150786
operation,search,3394,360,0.8939304655274013,59727.101485021194,1.088708204509185,6.521739130434782,8.545508332913773,3.408149328175197,41.98617337646711,92.8220033208215,0.058927519151441565,-453.7917418674624,-0.11314118987061583
operation,python_module,151,66,0.5629139072847682,58999.21744418316,1.0754403025436021,1.1956521739130435,43.582810379593376,20.80065629290952,252.74807043618046,345.0139699377621,1.9867549668874163,-1112.2847409060341,-4.040104654191147
operation,editor_patch,1629,149,0.9085328422344997,47606.11962712392,0.8677664198369588,2.6992753623188404,12.980669679081942,11.656758571543712,28.197407865961395,72.26326636920408,0.0,-5.031380966102006,-0.00395673927702056
operation,git_log,111,29,0.7387387387387387,41398.29660360192,0.7546099516707552,0.5253623188405797,23.20076901285048,4.5848397717166245,82.6035734567588,287.0312814528513,4.504504504504503,-122278.92287169016,-4.624719053378673
operation,help,50,40,0.19999999999999996,15880.971148471872,0.28947903305254197,0.7246376811594203,73.95992491210264,47.56790592518574,219.1210680733907,250.17292106709732,-24.0,3737.075350813029,33.397396151936846
operation,git_show,35,0,1.0,12870.949126037885,0.23461222066588952,0.0,1.5766575625204358,0.07454141804538647,4.13564768581005,11.55600420244514,5.714285714285716,-32018.34729848997,-674.2809563064885
operation,version,18,14,0.2222222222222222,6093.890832988109,0.11107970724012627,0.25362318840579706,262.069295945807,366.82172762266487,400.27168985043414,401.57581231988183,0.0,4320.054982479633,199.64588250451015
operation,git_diff,15,0,1.0,2977.805262009497,0.05427956387593001,0.0,1.2983619132544888,0.16702685050575164,3.9244982396629164,10.1507230056062,13.33333333333333,-60974.63930147387,-1612.696694645581
operation,git_status,15,11,0.2666666666666667,1649.796418085316,0.03007256088912669,0.19927536231884058,40.97994940377027,38.40282460771024,72.54282891867523,97.72236607404837,0.0,0.0,0.0
operation,traversal,28,4,0.8571428571428572,706.5941934615694,0.012879829701313822,0.07246376811594203,20.892448095314034,2.9221564135957614,120.35403609701574,127.13634844231316,-14.28571428571428,572.8850784762471,17.2260651570403
operation,git_checkout,10,3,0.7,455.01424400208634,0.00829401943668487,0.05434782608695652,18.529174548355893,8.471447016125516,57.455602141389484,57.455602141389484,0.0,4.970021000190172,0.13727662994886103
find_exec_mode,none,23810,5212,0.7811003779924401,4503286.964501988,82.08611072047634,94.42028985507245,23.447788490562253,11.851281651424612,73.05008884284209,1281.7341407744868,3.7505249895002146,-1364733.8926071804,-20.900423791555994
find_exec_mode,per_file,613,305,0.5024469820554649,982318.9046528707,17.90575173329419,5.52536231884058,160.13902363441977,24.721900294320896,817.8608688693218,4432.955069449891,31.810766721044047,-824242.3427992903,38.926678595222484
git_pager_susceptibility,none,24265,5491,0.7737069853698744,5428805.248205218,98.95649826378722,99.47463768115942,26.952966395693423,12.09831120394632,76.68597972814443,4432.955069449891,4.446733978982076,-1978801.3367863018,-17.630994023913445
git_pager_susceptibility,tty_candidate,89,0,1.0,17763.69375514696,0.32379738264156627,0.0,0.6435322102979886,0.06731491875311699,4.091451914140581,4.1445898321551065,5.61797752808989,-151618.71370332115,-5.541330817765741
git_pager_susceptibility,piped,71,28,0.6056338028169015,9408.403821020329,0.17149679419566702,0.5072463768115941,35.13790392033124,13.775801918321399,83.13361722536003,287.0312814528513,5.633802816901423,-63139.28000333544,-673.3630526094129
runner,none,23123,4933,0.7866626302815378,4034681.8477778365,73.54435626449435,89.36594202898551,25.506453341283652,11.758416135664937,71.88200279432321,4432.955069449891,3.2175755741037038,-1786578.1492898115,-14.399286276891381
runner,pytest,919,428,0.5342763873775843,1304706.2692594917,23.78224264195389,7.753623188405798,50.84515527000853,22.62422151068238,111.12653960309615,1281.7341407744868,35.47334058759522,-392131.5538325964,-150.94758052962982
runner,runtests.py,70,39,0.44285714285714284,66722.17249545065,1.2162146632327646,0.7065217391304348,102.9476551835503,33.701884645189104,590.1542778310828,670.4990336740518,-2.857142857142858,5754.846290879868,43.32448445985018
runner,unittest,78,50,0.3589743589743589,19053.23390837475,0.34730317666063837,0.9057971014492754,70.74685344973165,33.27455826007041,329.59710490730856,427.0032796828964,21.794871794871785,-20057.341783047377,-88.15420832870876
runner,module:django.test,103,41,0.6019417475728155,15450.246565033012,0.2816277666054118,0.7427536231884058,23.183360764684195,19.282620467073077,54.84731958165172,64.87066549892543,0.0,121.69490953237982,0.293313641991098
runner,module:py_compile,8,5,0.375,2484.807875003753,0.04529318605598259,0.09057971014492754,184.9386475291147,267.0647924119272,345.0139699377621,345.0139699377621,37.5,-1332.1035344943084,-89.86222176400008
runner,manage.py,81,2,0.9753086419753086,951.0291824808519,0.017335401316171853,0.036231884057971016,7.6081528352760825,6.10263040496842,18.582093485570308,32.54085038531209,0.0,-14.470186473772628,-0.16968000355064206
runner,module:tests.runtests,7,2,0.7142857142857143,869.3844790250296,0.015847178109335593,0.036231884057971016,19.9256038408305,15.502631081440615,32.0897308168834,32.0897308168834,0.0,347.71705400635256,6.746723333917579
runner,module:sympy.vector.tests.test_printing,6,1,0.8333333333333334,492.65439001464983,0.008980125655870454,0.018115942028985508,11.468344606166221,10.120036577722134,28.285959012776623,28.285959012776623,0.0,-14.499817982141394,-0.6207431375311483
execution_mode,normal,22342,4960,0.7779965983349745,5060668.807388546,92.24609120349425,89.85507246376811,26.555046984689803,12.148450488163466,76.07369017099666,4432.955069449891,3.3345269000089495,-1490031.7435477357,-14.120893881917723
execution_mode,piped,1978,547,0.7234580384226492,369275.45904461807,6.731169134109012,9.909420289855072,30.57870750480578,11.323518487622898,80.43872308854887,4052.8758061502117,17.189079878665325,-548803.6931479027,-79.78100935349607
execution_mode,redirected,17,13,0.23529411764705888,38344.33900854128,0.6989422797546907,0.2355072463768116,166.40328542072967,92.67723850370602,459.4847622560803,473.43049607295757,-11.764705882352933,-3619.0958589959337,-137.0983318702007
execution_mode,tty_candidate,89,0,1.0,17763.69375514696,0.32379738264156627,0.0,0.6435322102979886,0.06731491875311699,4.091451914140581,4.1445898321551065,5.61797752808989,-151618.71370332115,-5.541330817765741
