fold,event_id,instance_id,original_class,observed_ms,plain_prediction_ms,stratified_prediction_ms
1,assignment-case-v1:8473ef81f2d455f5d8c5eb5d52c83e3732e83768a0b56395142f9049f41d07ee-tool-0027,django__django-15103,shell,559.0647739954875,640.5650454980787,629.140085002291
1,assignment-case-v1:8473ef81f2d455f5d8c5eb5d52c83e3732e83768a0b56395142f9049f41d07ee-tool-0028,django__django-15103,shell,588.3834549968014,640.5650454980787,716.9829710037448
1,assignment-case-v1:8473ef81f2d455f5d8c5eb5d52c83e3732e83768a0b56395142f9049f41d07ee-tool-0029,django__django-15103,shell,567.1364340014406,640.5650454980787,716.9829710037448
1,assignment-case-v1:8795925182f26f46eb1dad480fe870f8bc5db7118257d817937edf84e1c66192-tool-0000,sphinx-doc__sphinx-10673,traversal,190.36294800025644,214.91653498378582,194.4609279744327
1,assignment-case-v1:8795925182f26f46eb1dad480fe870f8bc5db7118257d817937edf84e1c66192-tool-0001,sphinx-doc__sphinx-10673,traversal,173.3561080036452,214.91653498378582,194.4609279744327
1,assignment-case-v1:8795925182f26f46eb1dad480fe870f8bc5db7118257d817937edf84e1c66192-tool-0002,sphinx-doc__sphinx-10673,traversal,141.25326900102664,214.91653498378582,217.13778500270564
1,assignment-case-v1:8795925182f26f46eb1dad480fe870f8bc5db7118257d817937edf84e1c66192-tool-0003,sphinx-doc__sphinx-10673,traversal,146.75561799958814,214.91653498378582,217.13778500270564
1,assignment-case-v1:8795925182f26f46eb1dad480fe870f8bc5db7118257d817937edf84e1c66192-tool-0004,sphinx-doc__sphinx-10673,read,189.48406799609074,192.44267499016132,194.4609279744327
1,assignment-case-v1:8795925182f26f46eb1dad480fe870f8bc5db7118257d817937edf84e1c66192-tool-0005,sphinx-doc__sphinx-10673,read,162.94075800396968,192.44267499016132,194.4609279744327
1,assignment-case-v1:8795925182f26f46eb1dad480fe870f8bc5db7118257d817937edf84e1c66192-tool-0006,sphinx-doc__sphinx-10673,read,164.06789800385013,192.44267499016132,194.4609279744327
1,assignment-case-v1:8795925182f26f46eb1dad480fe870f8bc5db7118257d817937edf84e1c66192-tool-0007,sphinx-doc__sphinx-10673,traversal,144.19289799843682,214.91653498378582,217.13778500270564
1,assignment-case-v1:8795925182f26f46eb1dad480fe870f8bc5db7118257d817937edf84e1c66192-tool-0008,sphinx-doc__sphinx-10673,search,116.2557290008408,120.56249400120578,120.60871799985762
1,assignment-case-v1:8795925182f26f46eb1dad480fe870f8bc5db7118257d817937edf84e1c66192-tool-0009,sphinx-doc__sphinx-10673,read,161.81639800197445,192.44267499016132,194.4609279744327
1,assignment-case-v1:8795925182f26f46eb1dad480fe870f8bc5db7118257d817937edf84e1c66192-tool-0010,sphinx-doc__sphinx-10673,search,114.6929189999355,120.56249400120578,120.60871799985762
1,assignment-case-v1:8795925182f26f46eb1dad480fe870f8bc5db7118257d817937edf84e1c66192-tool-0011,sphinx-doc__sphinx-10673,read,177.81680900225183,192.44267499016132,194.4609279744327
1,assignment-case-v1:8795925182f26f46eb1dad480fe870f8bc5db7118257d817937edf84e1c66192-tool-0012,sphinx-doc__sphinx-10673,search,115.89086899766698,120.56249400120578,120.60871799985762
1,assignment-case-v1:8795925182f26f46eb1dad480fe870f8bc5db7118257d817937edf84e1c66192-tool-0013,sphinx-doc__sphinx-10673,read,167.19872799876612,192.44267499016132,194.4609279744327
1,assignment-case-v1:8795925182f26f46eb1dad480fe870f8bc5db7118257d817937edf84e1c66192-tool-0014,sphinx-doc__sphinx-10673,write,176.04011799994623,209.30241599853616,209.68037599959644
1,assignment-case-v1:8795925182f26f46eb1dad480fe870f8bc5db7118257d817937edf84e1c66192-tool-0015,sphinx-doc__sphinx-10673,shell,1015.7505899987882,640.5650454980787,716.9829710037448
1,assignment-case-v1:8795925182f26f46eb1dad480fe870f8bc5db7118257d817937edf84e1c66192-tool-0016,sphinx-doc__sphinx-10673,patch,166.80681800062303,207.45058100146707,207.52005899703363
1,assignment-case-v1:8795925182f26f46eb1dad480fe870f8bc5db7118257d817937edf84e1c66192-tool-0017,sphinx-doc__sphinx-10673,shell,742.2267729998566,640.5650454980787,716.9829710037448
1,assignment-case-v1:8795925182f26f46eb1dad480fe870f8bc5db7118257d817937edf84e1c66192-tool-0018,sphinx-doc__sphinx-10673,read,160.91150799911702,192.44267499016132,194.4609279744327
1,assignment-case-v1:8795925182f26f46eb1dad480fe870f8bc5db7118257d817937edf84e1c66192-tool-0019,sphinx-doc__sphinx-10673,search,114.66497899527894,120.56249400120578,120.60871799985762
1,assignment-case-v1:8795925182f26f46eb1dad480fe870f8bc5db7118257d817937edf84e1c66192-tool-0020,sphinx-doc__sphinx-10673,read,165.3434580002795,192.44267499016132,194.4609279744327
1,assignment-case-v1:8795925182f26f46eb1dad480fe870f8bc5db7118257d817937edf84e1c66192-tool-0021,sphinx-doc__sphinx-10673,read,165.0476089998847,192.44267499016132,194.4609279744327
1,assignment-case-v1:8795925182f26f46eb1dad480fe870f8bc5db7118257d817937edf84e1c66192-tool-0022,sphinx-doc__sphinx-10673,patch,189.17206799960695,207.45058100146707,207.52005899703363
1,assignment-case-v1:8795925182f26f46eb1dad480fe870f8bc5db7118257d817937edf84e1c66192-tool-0023,sphinx-doc__sphinx-10673,shell,706.2071039981674,640.5650454980787,716.9829710037448
1,assignment-case-v1:8795925182f26f46eb1dad480fe870f8bc5db7118257d817937edf84e1c66192-tool-0024,sphinx-doc__sphinx-10673,write,175.5705890027457,209.30241599853616,209.68037599959644
1,assignment-case-v1:8795925182f26f46eb1dad480fe870f8bc5db7118257d817937edf84e1c66192-tool-0025,sphinx-doc__sphinx-10673,shell,721.2498030057759,640.5650454980787,716.9829710037448
1,assignment-case-v1:8795925182f26f46eb1dad480fe870f8bc5db7118257d817937edf84e1c66192-tool-0026,sphinx-doc__sphinx-10673,patch,202.37730799999554,207.45058100146707,207.52005899703363
1,assignment-case-v1:8795925182f26f46eb1dad480fe870f8bc5db7118257d817937edf84e1c66192-tool-0027,sphinx-doc__sphinx-10673,traversal,152.3444289996405,214.91653498378582,256.02716000867076
1,assignment-case-v1:8795925182f26f46eb1dad480fe870f8bc5db7118257d817937edf84e1c66192-tool-0028,sphinx-doc__sphinx-10673,shell,1103.1708590016933,640.5650454980787,716.9829710037448
1,assignment-case-v1:8795925182f26f46eb1dad480fe870f8bc5db7118257d817937edf84e1c66192-tool-0029,sphinx-doc__sphinx-10673,search,135.95156899827998,120.56249400120578,120.60871799985762
1,assignment-case-v1:9be7092907ca6e3c6223f485ecc665b4f91fdfa09db816f363ff9f62d3d79dc1-tool-0000,django__django-11133,traversal,267.61297800112516,214.91653498378582,194.4609279744327
1,assignment-case-v1:9be7092907ca6e3c6223f485ecc665b4f91fdfa09db816f363ff9f62d3d79dc1-tool-0001,django__django-11133,traversal,350.72229799698107,214.91653498378582,217.13778500270564
1,assignment-case-v1:9be7092907ca6e3c6223f485ecc665b4f91fdfa09db816f363ff9f62d3d79dc1-tool-0002,django__django-11133,traversal,276.0830379993422,214.91653498378582,194.4609279744327
1,assignment-case-v1:9be7092907ca6e3c6223f485ecc665b4f91fdfa09db816f363ff9f62d3d79dc1-tool-0003,django__django-11133,read,266.79707699804567,192.44267499016132,194.4609279744327
1,assignment-case-v1:9be7092907ca6e3c6223f485ecc665b4f91fdfa09db816f363ff9f62d3d79dc1-tool-0004,django__django-11133,read,221.31024900591,192.44267499016132,194.4609279744327
1,assignment-case-v1:9be7092907ca6e3c6223f485ecc665b4f91fdfa09db816f363ff9f62d3d79dc1-tool-0005,django__django-11133,read,214.39235899742926,192.44267499016132,194.4609279744327
1,assignment-case-v1:9be7092907ca6e3c6223f485ecc665b4f91fdfa09db816f363ff9f62d3d79dc1-tool-0006,django__django-11133,traversal,319.5942470047157,214.91653498378582,217.13778500270564
1,assignment-case-v1:9be7092907ca6e3c6223f485ecc665b4f91fdfa09db816f363ff9f62d3d79dc1-tool-0007,django__django-11133,shell,149.18146900163265,640.5650454980787,341.11047799524385
1,assignment-case-v1:9be7092907ca6e3c6223f485ecc665b4f91fdfa09db816f363ff9f62d3d79dc1-tool-0008,django__django-11133,traversal,236.33499799325364,214.91653498378582,194.4609279744327
1,assignment-case-v1:9be7092907ca6e3c6223f485ecc665b4f91fdfa09db816f363ff9f62d3d79dc1-tool-0009,django__django-11133,read,231.10199799702968,192.44267499016132,194.4609279744327
1,assignment-case-v1:9be7092907ca6e3c6223f485ecc665b4f91fdfa09db816f363ff9f62d3d79dc1-tool-0010,django__django-11133,write,229.5930580003187,209.30241599853616,209.68037599959644
1,assignment-case-v1:9be7092907ca6e3c6223f485ecc665b4f91fdfa09db816f363ff9f62d3d79dc1-tool-0011,django__django-11133,shell,824.1033640006208,640.5650454980787,716.9829710037448
1,assignment-case-v1:9be7092907ca6e3c6223f485ecc665b4f91fdfa09db816f363ff9f62d3d79dc1-tool-0012,django__django-11133,patch,201.8027579979389,207.45058100146707,207.52005899703363
1,assignment-case-v1:9be7092907ca6e3c6223f485ecc665b4f91fdfa09db816f363ff9f62d3d79dc1-tool-0013,django__django-11133,shell,620.3752549990895,640.5650454980787,716.9829710037448
1,assignment-case-v1:9be7092907ca6e3c6223f485ecc665b4f91fdfa09db816f363ff9f62d3d79dc1-tool-0014,django__django-11133,read,222.37928899994586,192.44267499016132,194.4609279744327
1,assignment-case-v1:9be7092907ca6e3c6223f485ecc665b4f91fdfa09db816f363ff9f62d3d79dc1-tool-0015,django__django-11133,patch,252.2384179974324,207.45058100146707,207.52005899703363
1,assignment-case-v1:9be7092907ca6e3c6223f485ecc665b4f91fdfa09db816f363ff9f62d3d79dc1-tool-0016,django__django-11133,shell,514.6609259973047,640.5650454980787,716.9829710037448
1,assignment-case-v1:9be7092907ca6e3c6223f485ecc665b4f91fdfa09db816f363ff9f62d3d79dc1-tool-0017,django__django-11133,write,222.45794799528085,209.30241599853616,209.68037599959644
1,assignment-case-v1:9be7092907ca6e3c6223f485ecc665b4f91fdfa09db816f363ff9f62d3d79dc1-tool-0018,django__django-11133,shell,497.1597149997251,640.5650454980787,716.9829710037448
1,assignment-case-v1:9be7092907ca6e3c6223f485ecc665b4f91fdfa09db816f363ff9f62d3d79dc1-tool-0019,django__django-11133,test,170.29140899830963,433.4250589890871,1082.55037550407
1,assignment-case-v1:9be7092907ca6e3c6223f485ecc665b4f91fdfa09db816f363ff9f62d3d79dc1-tool-0020,django__django-11133,shell,648.3561749992077,640.5650454980787,616.485348000424
1,assignment-case-v1:9be7092907ca6e3c6223f485ecc665b4f91fdfa09db816f363ff9f62d3d79dc1-tool-0021,django__django-11133,read,199.66025899339002,192.44267499016132,194.4609279744327
1,assignment-case-v1:9be7092907ca6e3c6223f485ecc665b4f91fdfa09db816f363ff9f62d3d79dc1-tool-0022,django__django-11133,write,217.05265800119378,209.30241599853616,209.68037599959644
1,assignment-case-v1:9be7092907ca6e3c6223f485ecc665b4f91fdfa09db816f363ff9f62d3d79dc1-tool-0023,django__django-11133,shell,550.2934359974461,640.5650454980787,716.9829710037448
1,assignment-case-v1:9be7092907ca6e3c6223f485ecc665b4f91fdfa09db816f363ff9f62d3d79dc1-tool-0024,django__django-11133,shell,657.9070350053371,640.5650454980787,629.140085002291
1,assignment-case-v1:9be7092907ca6e3c6223f485ecc665b4f91fdfa09db816f363ff9f62d3d79dc1-tool-0025,django__django-11133,shell,724.3906950025121,640.5650454980787,629.140085002291
1,assignment-case-v1:9be7092907ca6e3c6223f485ecc665b4f91fdfa09db816f363ff9f62d3d79dc1-tool-0026,django__django-11133,write,205.3922880004393,209.30241599853616,209.68037599959644
1,assignment-case-v1:9be7092907ca6e3c6223f485ecc665b4f91fdfa09db816f363ff9f62d3d79dc1-tool-0027,django__django-11133,shell,508.5920560013619,640.5650454980787,716.9829710037448
1,assignment-case-v1:9be7092907ca6e3c6223f485ecc665b4f91fdfa09db816f363ff9f62d3d79dc1-tool-0028,django__django-11133,shell,722.6886849966832,640.5650454980787,629.140085002291
1,assignment-case-v1:9be7092907ca6e3c6223f485ecc665b4f91fdfa09db816f363ff9f62d3d79dc1-tool-0029,django__django-11133,test,703.1108349983697,433.4250589890871,504.52998699984164
1,assignment-case-v1:9d4ac70960361969e863aecac5c626ee4a1427e4ce51a9a091dc400dae778a6e-tool-0000,django__django-14016,traversal,248.0219680001028,214.91653498378582,217.13778500270564
1,assignment-case-v1:9d4ac70960361969e863aecac5c626ee4a1427e4ce51a9a091dc400dae778a6e-tool-0001,django__django-14016,traversal,181.95302799722413,214.91653498378582,194.4609279744327
1,assignment-case-v1:9d4ac70960361969e863aecac5c626ee4a1427e4ce51a9a091dc400dae778a6e-tool-0002,django__django-14016,traversal,2211.4171479988727,214.91653498378582,3878.2924409897532
1,assignment-case-v1:9d4ac70960361969e863aecac5c626ee4a1427e4ce51a9a091dc400dae778a6e-tool-0003,django__django-14016,traversal,2147.0627400049125,214.91653498378582,3878.2924409897532
1,assignment-case-v1:9d4ac70960361969e863aecac5c626ee4a1427e4ce51a9a091dc400dae778a6e-tool-0004,django__django-14016,read,169.9834480023128,192.44267499016132,194.4609279744327
1,assignment-case-v1:9d4ac70960361969e863aecac5c626ee4a1427e4ce51a9a091dc400dae778a6e-tool-0005,django__django-14016,traversal,2176.6317790024914,214.91653498378582,3878.2924409897532
1,assignment-case-v1:9d4ac70960361969e863aecac5c626ee4a1427e4ce51a9a091dc400dae778a6e-tool-0006,django__django-14016,read,175.71056799351936,192.44267499016132,194.4609279744327
1,assignment-case-v1:9d4ac70960361969e863aecac5c626ee4a1427e4ce51a9a091dc400dae778a6e-tool-0007,django__django-14016,read,180.44256899884203,192.44267499016132,194.4609279744327
1,assignment-case-v1:9d4ac70960361969e863aecac5c626ee4a1427e4ce51a9a091dc400dae778a6e-tool-0008,django__django-14016,write,170.95654900185764,209.30241599853616,209.68037599959644
1,assignment-case-v1:9d4ac70960361969e863aecac5c626ee4a1427e4ce51a9a091dc400dae778a6e-tool-0009,django__django-14016,shell,616.5346550042159,640.5650454980787,716.9829710037448
1,assignment-case-v1:9d4ac70960361969e863aecac5c626ee4a1427e4ce51a9a091dc400dae778a6e-tool-0010,django__django-14016,shell,442.5122959946748,640.5650454980787,629.140085002291
1,assignment-case-v1:9d4ac70960361969e863aecac5c626ee4a1427e4ce51a9a091dc400dae778a6e-tool-0011,django__django-14016,traversal,4812.748673000897,214.91653498378582,4892.563374000019
1,assignment-case-v1:9d4ac70960361969e863aecac5c626ee4a1427e4ce51a9a091dc400dae778a6e-tool-0012,django__django-14016,read,197.25342799938517,192.44267499016132,194.4609279744327
1,assignment-case-v1:9d4ac70960361969e863aecac5c626ee4a1427e4ce51a9a091dc400dae778a6e-tool-0013,django__django-14016,write,188.40155799989589,209.30241599853616,209.68037599959644
1,assignment-case-v1:9d4ac70960361969e863aecac5c626ee4a1427e4ce51a9a091dc400dae778a6e-tool-0014,django__django-14016,shell,430.5644060004852,640.5650454980787,716.9829710037448
1,assignment-case-v1:9d4ac70960361969e863aecac5c626ee4a1427e4ce51a9a091dc400dae778a6e-tool-0015,django__django-14016,read,162.8760780004086,192.44267499016132,194.4609279744327
1,assignment-case-v1:9d4ac70960361969e863aecac5c626ee4a1427e4ce51a9a091dc400dae778a6e-tool-0016,django__django-14016,shell,143.60398900316795,640.5650454980787,629.140085002291
1,assignment-case-v1:9d4ac70960361969e863aecac5c626ee4a1427e4ce51a9a091dc400dae778a6e-tool-0017,django__django-14016,patch,181.25400799908675,207.45058100146707,207.52005899703363
1,assignment-case-v1:9d4ac70960361969e863aecac5c626ee4a1427e4ce51a9a091dc400dae778a6e-tool-0018,django__django-14016,shell,393.11951699346537,640.5650454980787,716.9829710037448
1,assignment-case-v1:9d4ac70960361969e863aecac5c626ee4a1427e4ce51a9a091dc400dae778a6e-tool-0019,django__django-14016,write,186.2221880001016,209.30241599853616,209.68037599959644
1,assignment-case-v1:9d4ac70960361969e863aecac5c626ee4a1427e4ce51a9a091dc400dae778a6e-tool-0020,django__django-14016,shell,414.3516160038416,640.5650454980787,716.9829710037448
1,assignment-case-v1:9d4ac70960361969e863aecac5c626ee4a1427e4ce51a9a091dc400dae778a6e-tool-0021,django__django-14016,write,168.02328799531097,209.30241599853616,209.68037599959644
1,assignment-case-v1:9d4ac70960361969e863aecac5c626ee4a1427e4ce51a9a091dc400dae778a6e-tool-0022,django__django-14016,shell,430.31885600066744,640.5650454980787,716.9829710037448
1,assignment-case-v1:9d4ac70960361969e863aecac5c626ee4a1427e4ce51a9a091dc400dae778a6e-tool-0023,django__django-14016,read,206.85345800302457,192.44267499016132,194.4609279744327
1,assignment-case-v1:9d4ac70960361969e863aecac5c626ee4a1427e4ce51a9a091dc400dae778a6e-tool-0024,django__django-14016,patch,188.95918800262734,207.45058100146707,207.52005899703363
1,assignment-case-v1:9d4ac70960361969e863aecac5c626ee4a1427e4ce51a9a091dc400dae778a6e-tool-0025,django__django-14016,patch,185.85441799950786,207.45058100146707,207.52005899703363
1,assignment-case-v1:9d4ac70960361969e863aecac5c626ee4a1427e4ce51a9a091dc400dae778a6e-tool-0026,django__django-14016,shell,481.64763499516994,640.5650454980787,716.9829710037448
1,assignment-case-v1:9d4ac70960361969e863aecac5c626ee4a1427e4ce51a9a091dc400dae778a6e-tool-0027,django__django-14016,write,175.58491799718468,209.30241599853616,209.68037599959644
1,assignment-case-v1:9d4ac70960361969e863aecac5c626ee4a1427e4ce51a9a091dc400dae778a6e-tool-0028,django__django-14016,shell,389.77057699958095,640.5650454980787,716.9829710037448
1,assignment-case-v1:9d4ac70960361969e863aecac5c626ee4a1427e4ce51a9a091dc400dae778a6e-tool-0029,django__django-14016,write,177.30764800217003,209.30241599853616,209.68037599959644
1,assignment-case-v1:ae6ac27aeb8f3691dbef6ab5f2023cb36529c0a76dcaba0940a86ba4bee58540-tool-0000,sphinx-doc__sphinx-7590,traversal,239.82604997581802,214.91653498378582,194.4609279744327
1,assignment-case-v1:ae6ac27aeb8f3691dbef6ab5f2023cb36529c0a76dcaba0940a86ba4bee58540-tool-0001,sphinx-doc__sphinx-7590,traversal,169.69195799902081,214.91653498378582,194.4609279744327
1,assignment-case-v1:ae6ac27aeb8f3691dbef6ab5f2023cb36529c0a76dcaba0940a86ba4bee58540-tool-0002,sphinx-doc__sphinx-7590,read,165.18445301335305,192.44267499016132,194.4609279744327
1,assignment-case-v1:ae6ac27aeb8f3691dbef6ab5f2023cb36529c0a76dcaba0940a86ba4bee58540-tool-0003,sphinx-doc__sphinx-7590,search,114.42316698958166,120.56249400120578,120.60871799985762
1,assignment-case-v1:ae6ac27aeb8f3691dbef6ab5f2023cb36529c0a76dcaba0940a86ba4bee58540-tool-0004,sphinx-doc__sphinx-7590,search,117.28400297579356,120.56249400120578,120.60871799985762
1,assignment-case-v1:ae6ac27aeb8f3691dbef6ab5f2023cb36529c0a76dcaba0940a86ba4bee58540-tool-0005,sphinx-doc__sphinx-7590,search,163.36151500581764,120.56249400120578,120.60871799985762
1,assignment-case-v1:ae6ac27aeb8f3691dbef6ab5f2023cb36529c0a76dcaba0940a86ba4bee58540-tool-0006,sphinx-doc__sphinx-7590,read,168.95976901287213,192.44267499016132,194.4609279744327
1,assignment-case-v1:ae6ac27aeb8f3691dbef6ab5f2023cb36529c0a76dcaba0940a86ba4bee58540-tool-0007,sphinx-doc__sphinx-7590,search,114.80980599299073,120.56249400120578,120.60871799985762
1,assignment-case-v1:ae6ac27aeb8f3691dbef6ab5f2023cb36529c0a76dcaba0940a86ba4bee58540-tool-0008,sphinx-doc__sphinx-7590,read,163.573185011046,192.44267499016132,194.4609279744327
1,assignment-case-v1:ae6ac27aeb8f3691dbef6ab5f2023cb36529c0a76dcaba0940a86ba4bee58540-tool-0009,sphinx-doc__sphinx-7590,search,117.48949298635125,120.56249400120578,120.60871799985762
1,assignment-case-v1:ae6ac27aeb8f3691dbef6ab5f2023cb36529c0a76dcaba0940a86ba4bee58540-tool-0010,sphinx-doc__sphinx-7590,read,168.71239899774082,192.44267499016132,194.4609279744327
1,assignment-case-v1:ae6ac27aeb8f3691dbef6ab5f2023cb36529c0a76dcaba0940a86ba4bee58540-tool-0011,sphinx-doc__sphinx-7590,search,115.3103559918236,120.56249400120578,120.60871799985762
1,assignment-case-v1:ae6ac27aeb8f3691dbef6ab5f2023cb36529c0a76dcaba0940a86ba4bee58540-tool-0012,sphinx-doc__sphinx-7590,read,162.73547601304017,192.44267499016132,194.4609279744327
1,assignment-case-v1:ae6ac27aeb8f3691dbef6ab5f2023cb36529c0a76dcaba0940a86ba4bee58540-tool-0013,sphinx-doc__sphinx-7590,search,114.12915700930171,120.56249400120578,120.60871799985762
1,assignment-case-v1:ae6ac27aeb8f3691dbef6ab5f2023cb36529c0a76dcaba0940a86ba4bee58540-tool-0014,sphinx-doc__sphinx-7590,read,164.45425400161184,192.44267499016132,194.4609279744327
1,assignment-case-v1:ae6ac27aeb8f3691dbef6ab5f2023cb36529c0a76dcaba0940a86ba4bee58540-tool-0015,sphinx-doc__sphinx-7590,search,114.31884797639214,120.56249400120578,120.60871799985762
1,assignment-case-v1:ae6ac27aeb8f3691dbef6ab5f2023cb36529c0a76dcaba0940a86ba4bee58540-tool-0016,sphinx-doc__sphinx-7590,read,162.4893159896601,192.44267499016132,194.4609279744327
1,assignment-case-v1:ae6ac27aeb8f3691dbef6ab5f2023cb36529c0a76dcaba0940a86ba4bee58540-tool-0017,sphinx-doc__sphinx-7590,read,172.84568399190903,192.44267499016132,194.4609279744327
1,assignment-case-v1:ae6ac27aeb8f3691dbef6ab5f2023cb36529c0a76dcaba0940a86ba4bee58540-tool-0018,sphinx-doc__sphinx-7590,read,174.49395201401785,192.44267499016132,194.4609279744327
1,assignment-case-v1:ae6ac27aeb8f3691dbef6ab5f2023cb36529c0a76dcaba0940a86ba4bee58540-tool-0019,sphinx-doc__sphinx-7590,search,115.07035599788651,120.56249400120578,120.60871799985762
1,assignment-case-v1:ae6ac27aeb8f3691dbef6ab5f2023cb36529c0a76dcaba0940a86ba4bee58540-tool-0020,sphinx-doc__sphinx-7590,read,164.84660399146378,192.44267499016132,194.4609279744327
1,assignment-case-v1:ae6ac27aeb8f3691dbef6ab5f2023cb36529c0a76dcaba0940a86ba4bee58540-tool-0021,sphinx-doc__sphinx-7590,read,173.4114930150099,192.44267499016132,194.4609279744327
1,assignment-case-v1:ae6ac27aeb8f3691dbef6ab5f2023cb36529c0a76dcaba0940a86ba4bee58540-tool-0022,sphinx-doc__sphinx-7590,read,168.66167899570428,192.44267499016132,194.4609279744327
1,assignment-case-v1:ae6ac27aeb8f3691dbef6ab5f2023cb36529c0a76dcaba0940a86ba4bee58540-tool-0023,sphinx-doc__sphinx-7590,search,115.02347601344809,120.56249400120578,120.60871799985762
1,assignment-case-v1:ae6ac27aeb8f3691dbef6ab5f2023cb36529c0a76dcaba0940a86ba4bee58540-tool-0024,sphinx-doc__sphinx-7590,read,161.5853379771579,192.44267499016132,194.4609279744327
1,assignment-case-v1:ae6ac27aeb8f3691dbef6ab5f2023cb36529c0a76dcaba0940a86ba4bee58540-tool-0025,sphinx-doc__sphinx-7590,read,162.1525970112998,192.44267499016132,194.4609279744327
1,assignment-case-v1:ae6ac27aeb8f3691dbef6ab5f2023cb36529c0a76dcaba0940a86ba4bee58540-tool-0026,sphinx-doc__sphinx-7590,search,113.97193701122887,120.56249400120578,120.60871799985762
1,assignment-case-v1:ae6ac27aeb8f3691dbef6ab5f2023cb36529c0a76dcaba0940a86ba4bee58540-tool-0027,sphinx-doc__sphinx-7590,read,163.68949500611052,192.44267499016132,194.4609279744327
1,assignment-case-v1:ae6ac27aeb8f3691dbef6ab5f2023cb36529c0a76dcaba0940a86ba4bee58540-tool-0028,sphinx-doc__sphinx-7590,read,160.61659797560424,192.44267499016132,194.4609279744327
1,assignment-case-v1:ae6ac27aeb8f3691dbef6ab5f2023cb36529c0a76dcaba0940a86ba4bee58540-tool-0029,sphinx-doc__sphinx-7590,write,166.8849709967617,209.30241599853616,209.68037599959644
1,assignment-case-v1:b87f3af1c7b25145a4f06e4603f855d45d1b72ff828f7346c6834b9bb0b96661-tool-0000,django__django-14580,traversal,228.40348699537572,214.91653498378582,194.4609279744327
1,assignment-case-v1:b87f3af1c7b25145a4f06e4603f855d45d1b72ff828f7346c6834b9bb0b96661-tool-0001,django__django-14580,traversal,327.038897004968,214.91653498378582,217.13778500270564
1,assignment-case-v1:b87f3af1c7b25145a4f06e4603f855d45d1b72ff828f7346c6834b9bb0b96661-tool-0002,django__django-14580,traversal,256.13123799848836,214.91653498378582,217.13778500270564
1,assignment-case-v1:b87f3af1c7b25145a4f06e4603f855d45d1b72ff828f7346c6834b9bb0b96661-tool-0003,django__django-14580,traversal,213.70407799986424,214.91653498378582,194.4609279744327
1,assignment-case-v1:b87f3af1c7b25145a4f06e4603f855d45d1b72ff828f7346c6834b9bb0b96661-tool-0004,django__django-14580,read,198.7578289990779,192.44267499016132,194.4609279744327
1,assignment-case-v1:b87f3af1c7b25145a4f06e4603f855d45d1b72ff828f7346c6834b9bb0b96661-tool-0005,django__django-14580,read,201.02061899524415,192.44267499016132,194.4609279744327
1,assignment-case-v1:b87f3af1c7b25145a4f06e4603f855d45d1b72ff828f7346c6834b9bb0b96661-tool-0006,django__django-14580,search,120.9995590033941,120.56249400120578,120.60871799985762
1,assignment-case-v1:b87f3af1c7b25145a4f06e4603f855d45d1b72ff828f7346c6834b9bb0b96661-tool-0007,django__django-14580,read,231.51388699625386,192.44267499016132,194.4609279744327
1,assignment-case-v1:b87f3af1c7b25145a4f06e4603f855d45d1b72ff828f7346c6834b9bb0b96661-tool-0008,django__django-14580,read,201.37248800165253,192.44267499016132,194.4609279744327
1,assignment-case-v1:b87f3af1c7b25145a4f06e4603f855d45d1b72ff828f7346c6834b9bb0b96661-tool-0009,django__django-14580,search,119.53075900237309,120.56249400120578,120.60871799985762
1,assignment-case-v1:b87f3af1c7b25145a4f06e4603f855d45d1b72ff828f7346c6834b9bb0b96661-tool-0010,django__django-14580,read,187.14923900552094,192.44267499016132,194.4609279744327
1,assignment-case-v1:b87f3af1c7b25145a4f06e4603f855d45d1b72ff828f7346c6834b9bb0b96661-tool-0011,django__django-14580,read,206.00915800605435,192.44267499016132,194.4609279744327
1,assignment-case-v1:b87f3af1c7b25145a4f06e4603f855d45d1b72ff828f7346c6834b9bb0b96661-tool-0012,django__django-14580,search,120.11126899597002,120.56249400120578,120.60871799985762
1,assignment-case-v1:b87f3af1c7b25145a4f06e4603f855d45d1b72ff828f7346c6834b9bb0b96661-tool-0013,django__django-14580,read,206.16237799549708,192.44267499016132,194.4609279744327
1,assignment-case-v1:b87f3af1c7b25145a4f06e4603f855d45d1b72ff828f7346c6834b9bb0b96661-tool-0014,django__django-14580,read,200.40457799768774,192.44267499016132,194.4609279744327
1,assignment-case-v1:b87f3af1c7b25145a4f06e4603f855d45d1b72ff828f7346c6834b9bb0b96661-tool-0015,django__django-14580,search,122.78437899658456,120.56249400120578,120.60871799985762
1,assignment-case-v1:b87f3af1c7b25145a4f06e4603f855d45d1b72ff828f7346c6834b9bb0b96661-tool-0016,django__django-14580,read,197.56249800411751,192.44267499016132,194.4609279744327
1,assignment-case-v1:b87f3af1c7b25145a4f06e4603f855d45d1b72ff828f7346c6834b9bb0b96661-tool-0017,django__django-14580,write,230.3002379994723,209.30241599853616,209.68037599959644
1,assignment-case-v1:b87f3af1c7b25145a4f06e4603f855d45d1b72ff828f7346c6834b9bb0b96661-tool-0018,django__django-14580,shell,896.7011519998778,640.5650454980787,716.9829710037448
1,assignment-case-v1:b87f3af1c7b25145a4f06e4603f855d45d1b72ff828f7346c6834b9bb0b96661-tool-0019,django__django-14580,write,240.80859799869359,209.30241599853616,209.68037599959644
